account_id,district_id,frequency,date,Account_type,,Card_Assigned,,
4091,9,MONTHLY ISSUANCE,2022-12-22,NRI account,,SILVER,,
6602,74,MONTHLY ISSUANCE,2022-12-23,Salary account,,SILVER,,
2558,46,MONTHLY ISSUANCE,2022-12-24,Savings account,,SILVER,,
3208,29,MONTHLY ISSUANCE,2022-12-25,NRI account,,SILVER,,
4533,68,MONTHLY ISSUANCE,2022-12-26,NRI account,,SILVER,,
3343,1,MONTHLY ISSUANCE,2022-12-27,NRI account,,SILVER,,
3686,77,MONTHLY ISSUANCE,2022-12-28,Salary account,,SILVER,,
3381,68,MONTHLY ISSUANCE,2022-12-29,NRI account,,SILVER,,
1522,48,MONTHLY ISSUANCE,2022-12-30,Salary account,,SILVER,,
41,72,MONTHLY ISSUANCE,2022-12-31,Salary account,,SILVER,,
1950,70,MONTHLY ISSUANCE,2023-01-01,Salary account,,SILVER,,
811,14,WEEKLY ISUANCE,2023-01-02,NRI account,,DIAMOND,,
3185,45,MONTHLY ISSUANCE,2023-01-03,NRI account,,SILVER,,
5758,44,MONTHLY ISSUANCE,2023-01-04,NRI account,,SILVER,,
1776,36,MONTHLY ISSUANCE,2023-01-05,Savings account,,SILVER,,
547,24,MONTHLY ISSUANCE,2023-01-06,Savings account,,SILVER,,
2197,46,MONTHLY ISSUANCE,2023-01-07,Salary account,,SILVER,,
2587,1,MONTHLY ISSUANCE,2023-01-08,Salary account,,SILVER,,
3346,1,MONTHLY ISSUANCE,2023-01-09,Salary account,,SILVER,,
1454,46,MONTHLY ISSUANCE,2023-01-10,NRI account,,SILVER,,
2196,11,MONTHLY ISSUANCE,2023-01-11,Savings account,,SILVER,,
2646,6,MONTHLY ISSUANCE,2023-01-12,Salary account,,SILVER,,
2722,69,MONTHLY ISSUANCE,2023-01-13,Salary account,,SILVER,,
2679,67,MONTHLY ISSUANCE,2023-01-14,Salary account,,SILVER,,
1794,74,MONTHLY ISSUANCE,2023-01-15,Salary account,,SILVER,,
801,16,MONTHLY ISSUANCE,2023-01-16,NRI account,,SILVER,,
3057,9,MONTHLY ISSUANCE,2023-01-17,Salary account,,SILVER,,
5290,34,MONTHLY ISSUANCE,2023-01-18,Salary account,,SILVER,,
2316,1,MONTHLY ISSUANCE,2023-01-19,Savings account,,SILVER,,
611,46,MONTHLY ISSUANCE,2023-01-20,Salary account,,SILVER,,
1890,1,WEEKLY ISUANCE,2023-01-21,NRI account,,DIAMOND,,
2204,9,MONTHLY ISSUANCE,2023-01-22,NRI account,,SILVER,,
970,18,MONTHLY ISSUANCE,2023-01-23,Savings account,,SILVER,,
211,28,MONTHLY ISSUANCE,2023-01-24,Savings account,,SILVER,,
1432,27,MONTHLY ISSUANCE,2023-01-25,NRI account,,SILVER,,
2369,49,MONTHLY ISSUANCE,2023-01-26,Salary account,,SILVER,,
3867,1,MONTHLY ISSUANCE,2023-01-27,Savings account,,SILVER,,
680,17,MONTHLY ISSUANCE,2023-01-28,Savings account,,SILVER,,
284,54,MONTHLY ISSUANCE,2023-01-29,Savings account,,SILVER,,
1027,68,MONTHLY ISSUANCE,2023-01-30,Salary account,,SILVER,,
1995,54,MONTHLY ISSUANCE,2023-01-31,Savings account,,SILVER,,
2183,54,MONTHLY ISSUANCE,2023-02-01,Salary account,,SILVER,,
7052,55,ISSUANCE AFTER A TRANSACTION,2023-02-02,Salary account,,GOLD,,
483,70,MONTHLY ISSUANCE,2023-02-03,Salary account,,SILVER,,
2678,1,MONTHLY ISSUANCE,2023-02-04,Salary account,,SILVER,,
705,35,MONTHLY ISSUANCE,2023-02-05,Salary account,,SILVER,,
2447,38,MONTHLY ISSUANCE,2023-02-06,Salary account,,SILVER,,
2452,1,MONTHLY ISSUANCE,2023-02-07,Savings account,,SILVER,,
469,72,MONTHLY ISSUANCE,2023-02-08,Salary account,,SILVER,,
9560,1,MONTHLY ISSUANCE,2023-02-09,NRI account,,SILVER,,
3985,1,MONTHLY ISSUANCE,2023-02-10,Salary account,,SILVER,,
3833,77,MONTHLY ISSUANCE,2023-02-11,NRI account,,SILVER,,
3428,27,MONTHLY ISSUANCE,2023-02-12,Savings account,,SILVER,,
679,22,MONTHLY ISSUANCE,2023-02-13,Savings account,,SILVER,,
10644,16,MONTHLY ISSUANCE,2023-02-14,NRI account,,SILVER,,
2182,22,MONTHLY ISSUANCE,2023-02-15,Salary account,,SILVER,,
2992,43,MONTHLY ISSUANCE,2023-02-16,NRI account,,SILVER,,
11317,50,MONTHLY ISSUANCE,2023-02-17,Savings account,,SILVER,,
1681,68,MONTHLY ISSUANCE,2023-02-18,NRI account,,SILVER,,
1110,54,MONTHLY ISSUANCE,2023-02-19,Salary account,,SILVER,,
105,21,MONTHLY ISSUANCE,2023-02-20,Savings account,,SILVER,,
1647,1,MONTHLY ISSUANCE,2023-02-21,Savings account,,SILVER,,
2169,57,MONTHLY ISSUANCE,2023-02-22,Salary account,,SILVER,,
258,64,MONTHLY ISSUANCE,2023-02-23,Savings account,,SILVER,,
3906,52,MONTHLY ISSUANCE,2023-02-24,NRI account,,SILVER,,
3529,12,MONTHLY ISSUANCE,2023-02-25,Salary account,,SILVER,,
864,72,MONTHLY ISSUANCE,2023-02-26,NRI account,,SILVER,,
4336,2,MONTHLY ISSUANCE,2023-02-27,Salary account,,SILVER,,
3433,73,MONTHLY ISSUANCE,2023-02-28,NRI account,,SILVER,,
2337,65,MONTHLY ISSUANCE,2023-03-01,NRI account,,SILVER,,
3,5,MONTHLY ISSUANCE,2023-03-02,NRI account,,SILVER,,
2093,64,MONTHLY ISSUANCE,2023-03-03,Savings account,,SILVER,,
2728,52,WEEKLY ISUANCE,2023-03-04,Salary account,,DIAMOND,,
1339,76,MONTHLY ISSUANCE,2023-03-05,Salary account,,SILVER,,
1929,1,MONTHLY ISSUANCE,2023-03-06,NRI account,,SILVER,,
4150,65,MONTHLY ISSUANCE,2023-03-07,Salary account,,SILVER,,
10774,46,MONTHLY ISSUANCE,2023-03-08,Savings account,,SILVER,,
185,32,MONTHLY ISSUANCE,2023-03-09,Savings account,,SILVER,,
7721,13,MONTHLY ISSUANCE,2023-03-10,Salary account,,SILVER,,
3889,16,MONTHLY ISSUANCE,2023-03-11,Savings account,,SILVER,,
3085,66,MONTHLY ISSUANCE,2023-03-12,Savings account,,SILVER,,
768,26,MONTHLY ISSUANCE,2023-03-13,NRI account,,SILVER,,
8919,62,MONTHLY ISSUANCE,2023-03-14,NRI account,,SILVER,,
3154,1,MONTHLY ISSUANCE,2023-03-15,NRI account,,SILVER,,
2081,36,MONTHLY ISSUANCE,2023-03-16,NRI account,,SILVER,,
1255,68,MONTHLY ISSUANCE,2023-03-17,Salary account,,SILVER,,
2208,7,MONTHLY ISSUANCE,2023-03-18,Savings account,,SILVER,,
1284,55,MONTHLY ISSUANCE,2023-03-19,NRI account,,SILVER,,
8153,9,MONTHLY ISSUANCE,2023-03-20,Salary account,,SILVER,,
1346,74,MONTHLY ISSUANCE,2023-03-21,Salary account,,SILVER,,
1514,7,MONTHLY ISSUANCE,2023-03-22,Salary account,,SILVER,,
5196,13,WEEKLY ISUANCE,2023-03-23,Salary account,,DIAMOND,,
2883,77,MONTHLY ISSUANCE,2023-03-24,Salary account,,SILVER,,
2939,5,MONTHLY ISSUANCE,2023-03-25,NRI account,,SILVER,,
3665,28,MONTHLY ISSUANCE,2023-03-26,Savings account,,SILVER,,
3524,66,MONTHLY ISSUANCE,2023-03-27,NRI account,,SILVER,,
4156,42,MONTHLY ISSUANCE,2023-03-28,Savings account,,SILVER,,
1921,42,MONTHLY ISSUANCE,2023-03-29,NRI account,,SILVER,,
2200,1,MONTHLY ISSUANCE,2023-03-30,Salary account,,SILVER,,
3245,45,MONTHLY ISSUANCE,2023-03-31,Salary account,,SILVER,,
2806,53,MONTHLY ISSUANCE,2023-04-01,Salary account,,SILVER,,
556,12,MONTHLY ISSUANCE,2023-04-02,NRI account,,SILVER,,
4301,1,MONTHLY ISSUANCE,2023-04-03,Savings account,,SILVER,,
2443,46,MONTHLY ISSUANCE,2023-04-04,Salary account,,SILVER,,
4309,74,WEEKLY ISUANCE,2023-04-05,NRI account,,DIAMOND,,
3075,71,MONTHLY ISSUANCE,2023-04-06,Salary account,,SILVER,,
3461,8,MONTHLY ISSUANCE,2023-04-07,Salary account,,SILVER,,
672,53,MONTHLY ISSUANCE,2023-04-08,Salary account,,SILVER,,
8645,60,MONTHLY ISSUANCE,2023-04-09,Savings account,,SILVER,,
438,37,MONTHLY ISSUANCE,2023-04-10,Salary account,,SILVER,,
3262,23,MONTHLY ISSUANCE,2023-04-11,Savings account,,SILVER,,
3100,65,MONTHLY ISSUANCE,2023-04-12,Salary account,,SILVER,,
1839,5,MONTHLY ISSUANCE,2023-04-13,Salary account,,SILVER,,
3996,1,MONTHLY ISSUANCE,2023-04-14,Savings account,,SILVER,,
622,24,MONTHLY ISSUANCE,2023-04-15,Savings account,,SILVER,,
2340,14,MONTHLY ISSUANCE,2023-04-16,NRI account,,SILVER,,
641,40,MONTHLY ISSUANCE,2023-04-17,NRI account,,SILVER,,
4858,67,MONTHLY ISSUANCE,2023-04-18,NRI account,,SILVER,,
1354,31,MONTHLY ISSUANCE,2023-04-19,NRI account,,SILVER,,
2057,1,MONTHLY ISSUANCE,2023-04-20,Savings account,,SILVER,,
2560,15,MONTHLY ISSUANCE,2023-04-21,Savings account,,SILVER,,
3986,19,MONTHLY ISSUANCE,2023-04-22,NRI account,,SILVER,,
3719,37,MONTHLY ISSUANCE,2023-04-23,Savings account,,SILVER,,
1551,72,MONTHLY ISSUANCE,2023-04-24,Savings account,,SILVER,,
1095,54,MONTHLY ISSUANCE,2023-04-25,Savings account,,SILVER,,
3703,74,MONTHLY ISSUANCE,2023-04-26,Salary account,,SILVER,,
2135,51,MONTHLY ISSUANCE,2023-04-27,Savings account,,SILVER,,
2720,2,WEEKLY ISUANCE,2023-04-28,NRI account,,DIAMOND,,
2006,25,MONTHLY ISSUANCE,2023-04-29,Savings account,,SILVER,,
3953,1,MONTHLY ISSUANCE,2023-04-30,Savings account,,SILVER,,
2372,1,MONTHLY ISSUANCE,2023-05-01,Savings account,,SILVER,,
6097,29,MONTHLY ISSUANCE,2023-05-02,Salary account,,SILVER,,
2878,1,MONTHLY ISSUANCE,2023-05-03,NRI account,,SILVER,,
1015,1,MONTHLY ISSUANCE,2023-05-04,Salary account,,SILVER,,
1753,71,MONTHLY ISSUANCE,2023-05-05,NRI account,,SILVER,,
5648,59,MONTHLY ISSUANCE,2023-05-06,Salary account,,SILVER,,
2509,43,MONTHLY ISSUANCE,2023-05-07,Savings account,,SILVER,,
1841,36,MONTHLY ISSUANCE,2023-05-08,NRI account,,SILVER,,
7180,7,WEEKLY ISUANCE,2023-05-09,Salary account,,DIAMOND,,
2019,64,MONTHLY ISSUANCE,2023-05-10,Savings account,,SILVER,,
1491,47,MONTHLY ISSUANCE,2023-05-11,NRI account,,SILVER,,
3496,42,MONTHLY ISSUANCE,2023-05-12,Savings account,,SILVER,,
2956,15,MONTHLY ISSUANCE,2023-05-13,NRI account,,SILVER,,
3211,72,MONTHLY ISSUANCE,2023-05-14,Savings account,,SILVER,,
3060,73,MONTHLY ISSUANCE,2023-05-15,Salary account,,SILVER,,
4471,4,WEEKLY ISUANCE,2023-05-16,NRI account,,DIAMOND,,
349,72,MONTHLY ISSUANCE,2023-05-17,NRI account,,SILVER,,
682,54,MONTHLY ISSUANCE,2023-05-18,Savings account,,SILVER,,
291,7,MONTHLY ISSUANCE,2023-05-19,NRI account,,SILVER,,
9673,76,MONTHLY ISSUANCE,2023-05-20,NRI account,,SILVER,,
229,1,MONTHLY ISSUANCE,2023-05-21,Salary account,,SILVER,,
614,25,MONTHLY ISSUANCE,2023-05-22,Salary account,,SILVER,,
1724,48,MONTHLY ISSUANCE,2023-05-23,Savings account,,SILVER,,
1185,12,MONTHLY ISSUANCE,2023-05-24,Salary account,,SILVER,,
1537,54,MONTHLY ISSUANCE,2023-05-25,NRI account,,SILVER,,
3768,52,MONTHLY ISSUANCE,2023-05-26,Savings account,,SILVER,,
5944,27,MONTHLY ISSUANCE,2023-05-27,Savings account,,SILVER,,
2404,8,MONTHLY ISSUANCE,2023-05-28,Savings account,,SILVER,,
3202,8,MONTHLY ISSUANCE,2023-05-29,NRI account,,SILVER,,
879,9,MONTHLY ISSUANCE,2023-05-30,NRI account,,SILVER,,
3700,1,MONTHLY ISSUANCE,2023-05-31,Savings account,,SILVER,,
2564,36,MONTHLY ISSUANCE,2023-06-01,Salary account,,SILVER,,
3951,22,MONTHLY ISSUANCE,2023-06-02,Savings account,,SILVER,,
4130,70,MONTHLY ISSUANCE,2023-06-03,NRI account,,SILVER,,
4527,9,MONTHLY ISSUANCE,2023-06-04,NRI account,,SILVER,,
2860,54,WEEKLY ISUANCE,2023-06-05,NRI account,,DIAMOND,,
10679,1,MONTHLY ISSUANCE,2023-06-06,NRI account,,SILVER,,
5,15,MONTHLY ISSUANCE,2023-06-07,Savings account,,SILVER,,
3905,54,ISSUANCE AFTER A TRANSACTION,2023-06-08,Salary account,,GOLD,,
464,43,MONTHLY ISSUANCE,2023-06-09,Salary account,,SILVER,,
1574,75,MONTHLY ISSUANCE,2023-06-10,NRI account,,SILVER,,
2891,42,MONTHLY ISSUANCE,2023-06-11,Salary account,,SILVER,,
11053,46,MONTHLY ISSUANCE,2023-06-12,NRI account,,SILVER,,
3172,77,MONTHLY ISSUANCE,2023-06-13,NRI account,,SILVER,,
868,1,MONTHLY ISSUANCE,2023-06-14,Salary account,,SILVER,,
534,1,MONTHLY ISSUANCE,2023-06-15,NRI account,,SILVER,,
3662,4,MONTHLY ISSUANCE,2023-06-16,Savings account,,SILVER,,
3732,21,MONTHLY ISSUANCE,2023-06-17,Savings account,,SILVER,,
1710,74,MONTHLY ISSUANCE,2023-06-18,Salary account,,SILVER,,
760,1,MONTHLY ISSUANCE,2023-06-19,Savings account,,SILVER,,
2324,1,MONTHLY ISSUANCE,2023-06-20,Salary account,,SILVER,,
7559,56,MONTHLY ISSUANCE,2023-06-21,NRI account,,SILVER,,
9208,29,MONTHLY ISSUANCE,2023-06-22,NRI account,,SILVER,,
3163,41,MONTHLY ISSUANCE,2023-06-23,Savings account,,SILVER,,
834,3,MONTHLY ISSUANCE,2023-06-24,Salary account,,SILVER,,
1956,63,MONTHLY ISSUANCE,2023-06-25,NRI account,,SILVER,,
4729,66,MONTHLY ISSUANCE,2023-06-26,Salary account,,SILVER,,
10343,8,MONTHLY ISSUANCE,2023-06-27,Savings account,,SILVER,,
2743,51,MONTHLY ISSUANCE,2023-06-28,Salary account,,SILVER,,
2698,49,MONTHLY ISSUANCE,2023-06-29,NRI account,,SILVER,,
3872,25,MONTHLY ISSUANCE,2023-06-30,NRI account,,SILVER,,
3403,63,MONTHLY ISSUANCE,2023-07-01,NRI account,,SILVER,,
1424,32,MONTHLY ISSUANCE,2023-07-02,NRI account,,SILVER,,
2366,68,MONTHLY ISSUANCE,2023-07-03,Savings account,,SILVER,,
2668,21,MONTHLY ISSUANCE,2023-07-04,NRI account,,SILVER,,
2392,1,MONTHLY ISSUANCE,2023-07-05,Salary account,,SILVER,,
8713,53,MONTHLY ISSUANCE,2023-07-06,Savings account,,SILVER,,
1697,63,MONTHLY ISSUANCE,2023-07-07,Savings account,,SILVER,,
1808,28,MONTHLY ISSUANCE,2023-07-08,Salary account,,SILVER,,
3299,11,WEEKLY ISUANCE,2023-07-09,NRI account,,DIAMOND,,
383,38,MONTHLY ISSUANCE,2023-07-10,Salary account,,SILVER,,
1953,9,WEEKLY ISUANCE,2023-07-11,NRI account,,DIAMOND,,
3344,70,MONTHLY ISSUANCE,2023-07-12,Salary account,,SILVER,,
139,38,WEEKLY ISUANCE,2023-07-13,Salary account,,DIAMOND,,
8149,64,ISSUANCE AFTER A TRANSACTION,2023-07-14,NRI account,,GOLD,,
2900,20,MONTHLY ISSUANCE,2023-07-15,NRI account,,SILVER,,
3140,3,MONTHLY ISSUANCE,2023-07-16,Savings account,,SILVER,,
3790,1,WEEKLY ISUANCE,2023-07-17,Salary account,,DIAMOND,,
5164,5,MONTHLY ISSUANCE,2023-07-18,Savings account,,SILVER,,
6922,3,WEEKLY ISUANCE,2023-07-19,Savings account,,DIAMOND,,
3122,74,MONTHLY ISSUANCE,2023-07-20,Salary account,,SILVER,,
282,69,MONTHLY ISSUANCE,2023-07-21,Savings account,,SILVER,,
3742,59,MONTHLY ISSUANCE,2023-07-22,NRI account,,SILVER,,
3577,74,MONTHLY ISSUANCE,2023-07-23,NRI account,,SILVER,,
2448,23,MONTHLY ISSUANCE,2023-07-24,NRI account,,SILVER,,
1130,1,MONTHLY ISSUANCE,2023-07-25,Savings account,,SILVER,,
2118,42,MONTHLY ISSUANCE,2023-07-26,Savings account,,SILVER,,
2005,16,MONTHLY ISSUANCE,2023-07-27,Salary account,,SILVER,,
475,3,MONTHLY ISSUANCE,2023-07-28,Salary account,,SILVER,,
3214,67,MONTHLY ISSUANCE,2023-07-29,Salary account,,SILVER,,
250,56,MONTHLY ISSUANCE,2023-07-30,NRI account,,SILVER,,
367,23,MONTHLY ISSUANCE,2023-07-31,NRI account,,SILVER,,
2141,21,MONTHLY ISSUANCE,2023-08-01,NRI account,,SILVER,,
2127,1,MONTHLY ISSUANCE,2023-08-02,Salary account,,SILVER,,
1385,53,MONTHLY ISSUANCE,2023-08-03,Salary account,,SILVER,,
3506,70,MONTHLY ISSUANCE,2023-08-04,NRI account,,SILVER,,
316,62,MONTHLY ISSUANCE,2023-08-05,NRI account,,SILVER,,
3711,3,MONTHLY ISSUANCE,2023-08-06,NRI account,,SILVER,,
1982,6,MONTHLY ISSUANCE,2023-08-07,NRI account,,SILVER,,
2071,35,MONTHLY ISSUANCE,2023-08-08,Savings account,,SILVER,,
2800,41,MONTHLY ISSUANCE,2023-08-09,Savings account,,SILVER,,
997,54,MONTHLY ISSUANCE,2023-08-10,Salary account,,SILVER,,
2184,6,MONTHLY ISSUANCE,2023-08-11,Salary account,,SILVER,,
10022,1,MONTHLY ISSUANCE,2023-08-12,Salary account,,SILVER,,
3773,10,MONTHLY ISSUANCE,2023-08-13,Savings account,,SILVER,,
3635,10,MONTHLY ISSUANCE,2023-08-14,Salary account,,SILVER,,
293,1,MONTHLY ISSUANCE,2023-08-15,Salary account,,SILVER,,
1178,41,MONTHLY ISSUANCE,2023-08-16,Salary account,,SILVER,,
3988,23,MONTHLY ISSUANCE,2023-08-17,NRI account,,SILVER,,
2816,74,MONTHLY ISSUANCE,2023-08-18,Savings account,,SILVER,,
722,38,ISSUANCE AFTER A TRANSACTION,2023-08-19,Savings account,,GOLD,,
1230,1,MONTHLY ISSUANCE,2023-08-20,Savings account,,SILVER,,
2594,19,ISSUANCE AFTER A TRANSACTION,2023-08-21,NRI account,,GOLD,,
1024,19,MONTHLY ISSUANCE,2023-08-22,Salary account,,SILVER,,
2173,64,MONTHLY ISSUANCE,2023-08-23,Savings account,,SILVER,,
98,55,MONTHLY ISSUANCE,2023-08-24,Salary account,,SILVER,,
3119,33,MONTHLY ISSUANCE,2023-08-25,Salary account,,SILVER,,
10257,27,MONTHLY ISSUANCE,2023-08-26,NRI account,,SILVER,,
1693,1,ISSUANCE AFTER A TRANSACTION,2023-08-27,Savings account,,GOLD,,
2612,1,MONTHLY ISSUANCE,2023-08-28,NRI account,,SILVER,,
3104,1,MONTHLY ISSUANCE,2023-08-29,NRI account,,SILVER,,
1488,25,MONTHLY ISSUANCE,2023-08-30,Salary account,,SILVER,,
2451,54,MONTHLY ISSUANCE,2023-08-31,NRI account,,SILVER,,
2857,19,MONTHLY ISSUANCE,2023-09-01,Salary account,,SILVER,,
647,1,MONTHLY ISSUANCE,2023-09-02,Savings account,,SILVER,,
2952,65,MONTHLY ISSUANCE,2023-09-03,Savings account,,SILVER,,
240,72,MONTHLY ISSUANCE,2023-09-04,NRI account,,SILVER,,
3846,61,MONTHLY ISSUANCE,2023-09-05,Savings account,,SILVER,,
912,65,MONTHLY ISSUANCE,2023-09-06,Salary account,,SILVER,,
2080,74,MONTHLY ISSUANCE,2023-09-07,Savings account,,SILVER,,
873,73,MONTHLY ISSUANCE,2023-09-08,Salary account,,SILVER,,
589,1,MONTHLY ISSUANCE,2023-09-09,Salary account,,SILVER,,
9484,5,MONTHLY ISSUANCE,2023-09-10,NRI account,,SILVER,,
3052,44,MONTHLY ISSUANCE,2023-09-11,Savings account,,SILVER,,
10134,22,MONTHLY ISSUANCE,2023-09-12,NRI account,,SILVER,,
309,14,MONTHLY ISSUANCE,2023-09-13,NRI account,,SILVER,,
453,75,MONTHLY ISSUANCE,2023-09-14,Salary account,,SILVER,,
2539,24,MONTHLY ISSUANCE,2023-09-15,Salary account,,SILVER,,
794,63,MONTHLY ISSUANCE,2023-09-16,Salary account,,SILVER,,
636,75,MONTHLY ISSUANCE,2023-09-17,Salary account,,SILVER,,
3217,75,ISSUANCE AFTER A TRANSACTION,2023-09-18,NRI account,,GOLD,,
3692,70,MONTHLY ISSUANCE,2023-09-19,Salary account,,SILVER,,
109,53,MONTHLY ISSUANCE,2023-09-20,Savings account,,SILVER,,
1198,70,MONTHLY ISSUANCE,2023-09-21,Savings account,,SILVER,,
3830,56,MONTHLY ISSUANCE,2023-09-22,NRI account,,SILVER,,
2744,70,WEEKLY ISUANCE,2023-09-23,Salary account,,DIAMOND,,
3194,11,MONTHLY ISSUANCE,2023-09-24,Salary account,,SILVER,,
3012,49,MONTHLY ISSUANCE,2023-09-25,NRI account,,SILVER,,
1035,73,MONTHLY ISSUANCE,2023-09-26,NRI account,,SILVER,,
1687,23,MONTHLY ISSUANCE,2023-09-27,NRI account,,SILVER,,
407,72,WEEKLY ISUANCE,2023-09-28,Salary account,,DIAMOND,,
2055,37,MONTHLY ISSUANCE,2023-09-29,Savings account,,SILVER,,
4475,72,MONTHLY ISSUANCE,2023-09-30,NRI account,,SILVER,,
2586,57,MONTHLY ISSUANCE,2023-10-01,Salary account,,SILVER,,
189,76,MONTHLY ISSUANCE,2023-10-02,Savings account,,SILVER,,
3077,64,MONTHLY ISSUANCE,2023-10-03,Savings account,,SILVER,,
3634,21,MONTHLY ISSUANCE,2023-10-04,Salary account,,SILVER,,
3897,13,MONTHLY ISSUANCE,2023-10-05,Savings account,,SILVER,,
1665,73,MONTHLY ISSUANCE,2023-10-06,NRI account,,SILVER,,
12,21,MONTHLY ISSUANCE,2023-10-07,Savings account,,SILVER,,
3398,43,MONTHLY ISSUANCE,2023-10-08,NRI account,,SILVER,,
1281,8,MONTHLY ISSUANCE,2023-10-09,Savings account,,SILVER,,
1915,2,MONTHLY ISSUANCE,2023-10-10,Salary account,,SILVER,,
3716,1,MONTHLY ISSUANCE,2023-10-11,Salary account,,SILVER,,
1560,62,MONTHLY ISSUANCE,2023-10-12,Savings account,,SILVER,,
4725,73,MONTHLY ISSUANCE,2023-10-13,NRI account,,SILVER,,
2575,72,MONTHLY ISSUANCE,2023-10-14,NRI account,,SILVER,,
4467,17,WEEKLY ISUANCE,2023-10-15,Salary account,,DIAMOND,,
1253,5,MONTHLY ISSUANCE,2023-10-16,NRI account,,SILVER,,
1598,15,MONTHLY ISSUANCE,2023-10-17,NRI account,,SILVER,,
2166,71,MONTHLY ISSUANCE,2023-10-18,Savings account,,SILVER,,
1259,72,MONTHLY ISSUANCE,2023-10-19,NRI account,,SILVER,,
927,69,MONTHLY ISSUANCE,2023-10-20,Salary account,,SILVER,,
2466,39,MONTHLY ISSUANCE,2023-10-21,Salary account,,SILVER,,
476,69,MONTHLY ISSUANCE,2023-10-22,Salary account,,SILVER,,
1407,19,ISSUANCE AFTER A TRANSACTION,2023-10-23,Salary account,,GOLD,,
1734,37,MONTHLY ISSUANCE,2023-10-24,Salary account,,SILVER,,
843,6,MONTHLY ISSUANCE,2023-10-25,Savings account,,SILVER,,
2901,1,MONTHLY ISSUANCE,2023-10-26,Savings account,,SILVER,,
1636,53,MONTHLY ISSUANCE,2023-10-27,NRI account,,SILVER,,
10812,16,MONTHLY ISSUANCE,2023-10-28,Savings account,,SILVER,,
2165,51,MONTHLY ISSUANCE,2023-10-29,Savings account,,SILVER,,
3460,16,MONTHLY ISSUANCE,2023-10-30,Salary account,,SILVER,,
4208,1,MONTHLY ISSUANCE,2023-10-31,Savings account,,SILVER,,
2954,1,MONTHLY ISSUANCE,2023-11-01,NRI account,,SILVER,,
1138,41,MONTHLY ISSUANCE,2023-11-02,NRI account,,SILVER,,
3544,33,MONTHLY ISSUANCE,2023-11-03,NRI account,,SILVER,,
49,1,MONTHLY ISSUANCE,2023-11-04,Salary account,,SILVER,,
1594,15,MONTHLY ISSUANCE,2023-11-05,NRI account,,SILVER,,
1933,35,MONTHLY ISSUANCE,2023-11-06,NRI account,,SILVER,,
1034,73,MONTHLY ISSUANCE,2023-11-07,Savings account,,SILVER,,
2899,40,MONTHLY ISSUANCE,2023-11-08,NRI account,,SILVER,,
144,10,WEEKLY ISUANCE,2023-11-09,Salary account,,DIAMOND,,
9167,56,MONTHLY ISSUANCE,2023-11-10,NRI account,,SILVER,,
2874,32,MONTHLY ISSUANCE,2023-11-11,Salary account,,SILVER,,
3695,30,MONTHLY ISSUANCE,2023-11-12,Savings account,,SILVER,,
10068,1,MONTHLY ISSUANCE,2023-11-13,NRI account,,SILVER,,
2725,52,MONTHLY ISSUANCE,2023-11-14,NRI account,,SILVER,,
3885,51,MONTHLY ISSUANCE,2023-11-15,Savings account,,SILVER,,
1863,62,MONTHLY ISSUANCE,2023-11-16,NRI account,,SILVER,,
2048,76,MONTHLY ISSUANCE,2023-11-17,Savings account,,SILVER,,
442,54,MONTHLY ISSUANCE,2023-11-18,Salary account,,SILVER,,
2158,38,MONTHLY ISSUANCE,2023-11-19,Salary account,,SILVER,,
2843,30,MONTHLY ISSUANCE,2023-11-20,NRI account,,SILVER,,
3266,14,MONTHLY ISSUANCE,2023-11-21,Savings account,,SILVER,,
157,11,MONTHLY ISSUANCE,2023-11-22,Savings account,,SILVER,,
1321,60,MONTHLY ISSUANCE,2023-11-23,NRI account,,SILVER,,
2966,33,MONTHLY ISSUANCE,2023-11-24,Savings account,,SILVER,,
3581,66,MONTHLY ISSUANCE,2023-11-25,NRI account,,SILVER,,
1466,69,WEEKLY ISUANCE,2023-11-26,Salary account,,DIAMOND,,
3176,26,MONTHLY ISSUANCE,2023-11-27,NRI account,,SILVER,,
1459,12,MONTHLY ISSUANCE,2023-11-28,NRI account,,SILVER,,
3332,17,MONTHLY ISSUANCE,2023-11-29,Salary account,,SILVER,,
3739,1,MONTHLY ISSUANCE,2023-11-30,Savings account,,SILVER,,
1907,1,MONTHLY ISSUANCE,2023-12-01,Savings account,,SILVER,,
1976,26,MONTHLY ISSUANCE,2023-12-02,Salary account,,SILVER,,
3658,24,MONTHLY ISSUANCE,2023-12-03,Savings account,,SILVER,,
1363,11,MONTHLY ISSUANCE,2023-12-04,Savings account,,SILVER,,
1165,44,MONTHLY ISSUANCE,2023-12-05,NRI account,,SILVER,,
85,68,MONTHLY ISSUANCE,2023-12-06,Savings account,,SILVER,,
749,38,MONTHLY ISSUANCE,2023-12-07,Savings account,,SILVER,,
8026,36,MONTHLY ISSUANCE,2023-12-08,NRI account,,SILVER,,
8926,1,MONTHLY ISSUANCE,2023-12-09,Salary account,,SILVER,,
578,28,WEEKLY ISUANCE,2023-12-10,NRI account,,DIAMOND,,
8505,70,MONTHLY ISSUANCE,2023-12-11,Savings account,,SILVER,,
304,4,MONTHLY ISSUANCE,2023-12-12,Savings account,,SILVER,,
2690,66,MONTHLY ISSUANCE,2023-12-13,Savings account,,SILVER,,
2495,70,MONTHLY ISSUANCE,2023-12-14,NRI account,,SILVER,,
